MSSubClass,MSZoning,LotFrontage,LotArea,LotShape,LotConfig,Neighborhood,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,Foundation,BsmtQual,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Fireplaces,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SalePrice
60,RL,72.0,7200,Reg,Inside,Edwards,2Story,6,7,1976,2001,Plywood,Plywood,None,0.0,TA,CBlock,TA,Av,ALQ,288,0,396,684,TA,684,714,0,1398,0.0,0.0,1,1,3,1,TA,6,1,Attchd,1976.0,Fin,2,440,0,0,0,0,0,0,0,2,2008,160500
20,RL,68.0,9520,Reg,Inside,Edwards,1Story,4,5,1953,1953,MetalSd,MetalSd,Stone,115.0,TA,CBlock,Gd,No,Rec,767,0,144,911,TA,930,0,0,930,0.0,0.0,1,0,2,1,TA,5,0,Attchd,1953.0,RFn,1,286,134,0,0,0,0,0,3000,5,2008,99000
80,RL,62.0,7692,Reg,Inside,Edwards,Other,4,6,1954,1954,Wd Sdng,Wd Sdng,None,0.0,TA,CBlock,Ex,Av,Unf,0,0,416,416,Gd,1204,0,0,1204,0.0,0.0,1,0,3,1,TA,6,0,Other,1954.0,Unf,1,312,0,0,0,0,0,0,0,11,2008,100000
30,RL,67.0,5142,Reg,Inside,Edwards,1.5Fin,4,7,1923,2008,Wd Sdng,Wd Sdng,None,0.0,TA,PConc,TA,No,ALQ,224,0,725,949,TA,949,343,0,1292,0.0,0.0,1,1,3,1,Gd,6,0,Detchd,1923.0,Unf,1,205,0,0,183,0,0,0,0,6,2008,108000
30,RL,60.0,7290,Reg,Corner,Other,1Story,7,8,1921,1950,Other,Other,BrkFace,174.0,TA,BrkTil,TA,No,Unf,0,0,1228,1228,Ex,1424,0,0,1424,0.0,0.0,2,0,2,1,TA,7,1,Attchd,1921.0,Unf,1,312,0,0,90,0,0,0,0,4,2008,168000
90,RL,64.0,7804,Reg,Inside,Other,Other,6,7,1930,1950,Other,Other,None,0.0,TA,BrkTil,TA,No,ALQ,281,679,0,960,Ex,960,960,0,1920,2.0,0.0,2,2,4,2,TA,10,2,Detchd,1930.0,Unf,2,480,248,0,121,0,0,0,0,7,2008,161900
70,RL,66.0,8969,Reg,Inside,Other,2Story,6,6,1926,1950,Wd Sdng,Wd Sdng,None,0.0,TA,BrkTil,TA,No,BLQ,379,0,265,644,Ex,672,644,0,1316,1.0,0.0,1,0,2,1,TA,6,1,Detchd,2001.0,Unf,1,369,0,0,0,0,192,0,0,7,2008,145000
50,RL,63.0,15564,Reg,Inside,Other,1.5Fin,6,6,1914,1995,Wd Sdng,Other,None,0.0,TA,BrkTil,Gd,No,Unf,0,0,676,676,Ex,676,588,0,1264,0.0,0.0,1,0,3,1,TA,6,0,Detchd,1994.0,Unf,2,400,424,0,0,0,0,0,400,1,2008,147500
70,RL,54.0,7609,Reg,Corner,Other,2Story,8,9,1925,1997,Other,Other,None,0.0,Gd,PConc,Fa,No,ALQ,406,0,392,798,Ex,798,714,0,1512,1.0,0.0,2,0,3,1,Gd,7,1,Detchd,1925.0,Unf,1,180,85,16,41,0,0,0,0,6,2008,231000
20,RL,79.0,7801,IR1,Corner,Other,1Story,6,5,1951,1951,Other,Plywood,BrkFace,88.0,TA,PConc,TA,No,Rec,500,0,591,1091,Other,1091,0,0,1091,0.0,1.0,1,0,2,1,TA,5,1,Attchd,1951.0,Fin,1,344,66,105,0,0,221,0,0,5,2008,104000
70,RL,100.0,9670,IR1,Inside,Other,2Story,8,6,1935,1950,Other,Other,Stone,40.0,TA,PConc,TA,No,LwQ,210,0,398,608,TA,983,890,0,1873,0.0,0.0,1,1,4,1,TA,9,2,Detchd,1935.0,Fin,2,786,0,0,207,0,0,0,0,6,2008,257076
50,RL,70.0,12392,Reg,Inside,Other,1.5Fin,7,9,1950,2000,VinylSd,VinylSd,None,0.0,TA,CBlock,TA,No,GLQ,435,0,397,832,Ex,1218,943,0,2161,1.0,0.0,2,1,3,1,Gd,8,2,Attchd,1994.0,Fin,2,506,0,96,0,0,0,0,0,4,2008,263400
20,RL,56.0,26073,IR1,Other,Other,1Story,5,5,1956,1956,Other,MetalSd,None,0.0,TA,PConc,TA,No,Rec,1116,0,782,1898,Ex,1898,0,0,1898,0.0,0.0,2,1,3,1,TA,7,2,Attchd,1956.0,Unf,2,484,0,51,224,0,0,0,0,4,2008,236500
160,RM,24.0,1879,Reg,Other,Other,2Story,6,6,1980,1980,MetalSd,MetalSd,None,0.0,TA,CBlock,Gd,No,GLQ,366,0,150,516,TA,516,516,0,1032,0.0,0.0,1,0,2,1,TA,5,1,Detchd,1980.0,Unf,2,462,213,0,0,0,0,0,0,12,2008,116500
30,RM,50.0,7000,Reg,Inside,Other,1Story,6,8,1926,1998,VinylSd,VinylSd,None,0.0,TA,BrkTil,TA,No,Rec,299,40,555,894,TA,919,0,0,919,1.0,0.0,1,0,2,1,TA,5,0,Detchd,1926.0,Unf,1,195,0,0,116,0,0,0,0,7,2008,126000
50,RM,60.0,6000,Reg,Inside,Other,1.5Fin,6,8,1940,2006,VinylSd,VinylSd,None,0.0,TA,CBlock,Fa,No,Unf,0,0,720,720,Gd,760,330,0,1090,0.0,0.0,1,0,3,1,TA,5,0,Detchd,1940.0,Unf,1,240,0,0,0,0,0,0,0,7,2008,120000
80,RM,75.0,6000,Reg,Inside,Other,Other,5,5,1967,1967,HdBoard,Plywood,None,0.0,Other,CBlock,Gd,Mn,Rec,257,0,367,624,Ex,1092,564,0,1656,0.0,0.0,1,1,3,1,TA,7,1,Attchd,1967.0,Unf,1,288,0,180,0,0,100,0,0,7,2008,126000
30,RM,60.0,7392,Reg,Inside,Other,1Story,5,7,1930,1995,Wd Sdng,Wd Sdng,None,0.0,TA,BrkTil,TA,No,Unf,0,0,520,520,TA,912,0,0,912,0.0,0.0,1,0,2,1,TA,5,0,Detchd,1934.0,RFn,1,360,0,90,0,0,0,0,0,5,2008,99500
50,RM,75.0,9000,Reg,Inside,Other,1.5Fin,5,5,1958,1958,Other,Other,BrkFace,162.0,TA,CBlock,TA,No,ALQ,330,0,821,1151,Gd,1151,804,0,1955,0.0,0.0,2,0,4,1,TA,7,0,Attchd,1958.0,Fin,1,356,0,0,0,0,0,0,0,1,2008,165500
70,Other,60.0,9000,Reg,Inside,Other,2Story,4,6,1920,1950,MetalSd,MetalSd,None,0.0,TA,Other,Fa,Mn,Unf,0,0,592,592,Ex,432,432,0,864,0.0,0.0,1,1,3,1,Fa,5,0,Detchd,1920.0,Unf,1,216,0,30,160,0,0,0,0,6,2008,65000
120,RM,44.0,3843,IR1,Inside,Other,1Story,8,5,2007,2008,Other,Other,Stone,186.0,Other,PConc,Ex,Gd,GLQ,1476,0,120,1596,Ex,1648,0,0,1648,1.0,1.0,2,0,2,1,Ex,5,1,Attchd,2007.0,Fin,2,525,162,53,0,153,0,0,0,8,2008,294464
120,RM,44.0,3811,IR1,Inside,Other,1Story,7,5,2004,2005,Other,Other,Stone,174.0,Gd,PConc,Ex,Gd,GLQ,1474,0,120,1594,Ex,1646,0,0,1646,1.0,1.0,2,0,2,1,Ex,5,1,Attchd,2004.0,Fin,2,482,128,53,0,0,155,0,0,7,2008,250000
20,RL,74.0,9990,Reg,Inside,Other,1Story,4,5,1991,1991,HdBoard,HdBoard,None,0.0,TA,PConc,Gd,No,ALQ,1383,0,297,1680,Gd,1689,0,0,1689,1.0,0.0,2,0,3,1,TA,6,1,Attchd,1991.0,Unf,2,432,428,120,0,0,0,0,0,7,2008,228500
120,RL,42.0,4084,IR1,Inside,Other,1Story,7,6,1986,1986,VinylSd,VinylSd,BrkFace,340.0,Gd,CBlock,Gd,Av,GLQ,893,0,384,1277,Gd,1501,0,0,1501,1.0,0.0,2,0,2,1,Gd,6,1,Attchd,1986.0,Fin,2,512,240,0,0,0,0,0,0,7,2008,241500
20,RL,74.0,11563,IR1,Inside,Other,1Story,8,5,2006,2007,VinylSd,VinylSd,Stone,258.0,Gd,PConc,Ex,Gd,GLQ,1036,0,482,1518,Ex,1537,0,0,1537,1.0,0.0,2,0,3,1,Gd,8,0,Attchd,2007.0,Fin,3,788,0,26,0,0,0,0,0,4,2008,294000
60,RL,107.0,12852,IR1,Corner,Other,2Story,8,5,2007,2007,VinylSd,VinylSd,None,0.0,Gd,PConc,Gd,Av,GLQ,770,0,150,920,Ex,920,860,0,1780,1.0,0.0,2,1,3,1,Gd,6,1,Attchd,2007.0,Fin,2,612,0,192,0,0,0,0,0,1,2008,264966
80,RL,73.0,9802,Reg,Inside,Other,Other,5,5,2006,2007,VinylSd,VinylSd,None,0.0,TA,PConc,Gd,No,Unf,0,0,352,352,Gd,712,730,0,1442,0.0,0.0,2,1,3,1,TA,6,0,BuiltIn,2007.0,Fin,2,400,100,0,0,0,0,0,0,4,2008,172500
60,RL,81.0,12018,IR1,Corner,Other,2Story,7,5,2008,2008,VinylSd,VinylSd,Stone,60.0,Gd,PConc,Gd,Av,Unf,0,0,796,796,Ex,796,816,0,1612,0.0,0.0,2,1,3,1,Gd,6,0,Attchd,2008.0,Fin,3,666,0,64,0,0,0,0,0,10,2008,218689
20,RL,75.0,12890,IR1,Inside,Other,1Story,6,5,1989,1989,Wd Sdng,Wd Sdng,BrkFace,128.0,TA,CBlock,Gd,No,Unf,0,0,1495,1495,Ex,1495,0,0,1495,0.0,0.0,2,0,3,1,TA,8,1,Attchd,1989.0,Unf,2,438,252,0,192,0,0,0,0,7,2008,150000
20,RL,93.0,18265,Reg,Corner,Other,1Story,6,5,1986,1986,Plywood,HdBoard,BrkFace,228.0,Gd,CBlock,Gd,Av,GLQ,920,60,276,1256,Ex,1256,0,0,1256,0.0,0.0,2,0,3,1,Gd,6,1,Attchd,1986.0,Unf,2,578,282,0,0,0,0,0,0,3,2008,180000
20,RL,82.0,11202,IR1,Inside,Other,1Story,8,5,2003,2003,VinylSd,VinylSd,BrkFace,206.0,Gd,PConc,Ex,Av,GLQ,1029,0,403,1432,Ex,1440,0,0,1440,1.0,0.0,2,0,3,1,Gd,7,1,Attchd,2003.0,Fin,2,467,185,95,0,0,0,0,0,6,2008,232500
20,RL,79.0,11449,IR1,Inside,Other,1Story,8,5,2007,2007,VinylSd,VinylSd,None,0.0,Gd,PConc,Gd,Av,GLQ,1011,0,873,1884,Ex,1728,0,0,1728,1.0,0.0,2,0,3,1,Gd,7,1,Attchd,2007.0,Fin,2,520,0,276,0,0,0,0,0,1,2008,298751
20,RL,85.0,11447,IR1,Inside,Other,1Story,8,5,2005,2006,VinylSd,VinylSd,BrkFace,674.0,Gd,PConc,Ex,Av,GLQ,1571,0,393,1964,Ex,1964,0,0,1964,1.0,0.0,2,1,3,1,Gd,7,1,Attchd,2005.0,Fin,3,892,0,265,0,0,0,0,0,6,2008,370000
90,RM,97.0,8940,IR1,Corner,Other,Other,7,5,1997,1998,VinylSd,VinylSd,BrkFace,200.0,TA,PConc,Gd,Gd,GLQ,1309,0,35,1344,Ex,1344,0,0,1344,2.0,0.0,2,0,2,2,TA,8,0,Attchd,1997.0,Fin,4,784,0,0,0,0,0,0,0,11,2008,209200
120,RM,32.0,4500,Reg,Other,Other,1Story,6,5,1997,1997,VinylSd,VinylSd,BrkFace,197.0,TA,PConc,Ex,No,GLQ,864,0,325,1189,Ex,1189,0,0,1189,1.0,0.0,2,0,2,1,TA,4,0,Attchd,1997.0,RFn,2,392,0,122,0,0,0,0,0,4,2008,160500
85,RL,150.0,14137,Reg,Corner,Other,Other,4,5,1964,1964,HdBoard,HdBoard,BrkFace,98.0,TA,CBlock,Gd,Av,ALQ,865,247,88,1200,Gd,1200,0,0,1200,1.0,0.0,1,0,3,1,TA,6,0,Other,1964.0,Fin,3,850,0,119,0,0,171,0,0,11,2008,173000
160,RM,41.0,2665,Reg,Inside,Other,2Story,5,7,1976,1976,Other,Other,None,0.0,TA,PConc,Gd,No,ALQ,318,0,232,550,TA,925,550,0,1475,0.0,0.0,2,0,4,1,TA,6,1,Attchd,1976.0,Unf,1,336,92,26,0,0,0,0,0,5,2008,129500
180,RM,21.0,1974,Reg,Inside,Other,Other,4,7,1973,2006,Other,Other,None,0.0,TA,CBlock,Gd,Av,GLQ,501,0,25,526,Gd,526,462,0,988,1.0,0.0,1,0,2,1,TA,5,0,BuiltIn,1973.0,RFn,1,297,120,101,0,0,0,0,0,6,2008,105000
180,RM,21.0,1596,Reg,Inside,Other,Other,4,6,1973,1973,Other,Other,None,0.0,TA,CBlock,Gd,Gd,GLQ,437,0,25,462,TA,526,462,0,988,1.0,0.0,1,0,1,1,TA,4,1,BuiltIn,1973.0,RFn,1,297,0,101,0,120,0,0,0,7,2008,94900
20,RL,59.0,6490,Reg,Inside,Other,1Story,5,7,1983,1983,VinylSd,VinylSd,None,0.0,TA,CBlock,TA,No,GLQ,534,0,282,816,Ex,816,0,0,816,0.0,1.0,1,0,2,1,TA,4,0,Attchd,1983.0,Unf,1,264,315,0,0,0,0,0,0,4,2008,128500
20,RL,60.0,6600,Reg,Inside,Other,1Story,5,6,1982,2005,HdBoard,Plywood,None,0.0,TA,CBlock,TA,No,GLQ,638,0,207,845,Gd,845,0,0,845,0.0,0.0,1,0,3,1,Gd,6,0,Attchd,1982.0,Unf,1,264,0,0,0,0,0,0,0,7,2008,134500
20,RL,74.0,12395,Reg,Corner,Other,1Story,5,6,1984,1984,HdBoard,Plywood,None,0.0,TA,CBlock,TA,No,ALQ,647,0,217,864,TA,889,0,0,889,0.0,0.0,1,0,3,1,TA,6,0,Attchd,1984.0,Unf,2,484,0,0,0,0,0,0,0,4,2008,137500
20,RL,85.0,10667,Reg,Inside,NAmes,1Story,6,6,1971,1971,MetalSd,MetalSd,BrkFace,302.0,TA,CBlock,TA,No,BLQ,838,0,749,1587,TA,1587,0,0,1587,0.0,0.0,2,0,3,1,TA,7,1,Attchd,1971.0,Unf,2,525,0,44,0,0,0,0,0,3,2007,167300
80,RL,56.0,8872,IR1,Inside,Gilbert,Other,6,5,1997,1997,VinylSd,VinylSd,None,0.0,TA,PConc,Gd,No,Unf,0,0,384,384,Gd,754,630,0,1384,0.0,0.0,2,1,3,1,TA,7,1,BuiltIn,1997.0,Fin,2,390,0,0,0,0,0,0,0,3,2007,161500
60,RL,63.0,7875,Reg,Inside,Gilbert,2Story,7,5,1996,1996,HdBoard,HdBoard,None,0.0,Gd,PConc,Gd,No,Rec,414,0,277,691,Gd,691,862,0,1553,0.0,0.0,2,1,3,1,Gd,6,0,Attchd,1996.0,Fin,2,420,0,44,0,0,0,0,0,8,2007,178750
60,RL,60.0,7500,Reg,Inside,Gilbert,2Story,6,5,1999,2003,VinylSd,VinylSd,None,0.0,TA,PConc,Gd,No,Unf,0,0,938,938,Ex,957,1342,0,2299,0.0,0.0,3,1,5,1,TA,7,1,Attchd,1999.0,Fin,2,482,188,30,0,0,0,0,0,8,2007,204000
20,RL,160.0,18160,Reg,Inside,Gilbert,1Story,6,6,1964,1964,HdBoard,HdBoard,BrkCmn,138.0,TA,CBlock,TA,Av,BLQ,550,0,752,1302,Other,1128,0,0,1128,1.0,0.0,1,0,3,1,TA,6,1,Attchd,1964.0,Unf,2,480,0,108,246,0,0,0,0,3,2007,154204
120,RL,38.0,4740,IR1,Inside,Other,1Story,8,5,1988,1988,Other,Other,None,0.0,Gd,CBlock,Gd,Gd,GLQ,248,0,918,1166,Gd,1179,0,0,1179,1.0,0.0,2,0,2,1,TA,5,0,Attchd,1988.0,RFn,2,480,0,108,0,0,135,0,0,10,2007,182000
120,RL,35.0,5118,IR1,Inside,Other,1Story,8,5,1990,1990,Other,Other,None,0.0,Gd,PConc,Gd,Gd,GLQ,926,0,386,1312,Gd,1321,0,0,1321,1.0,0.0,1,0,1,1,Gd,4,1,Attchd,1990.0,RFn,2,484,0,64,140,0,0,0,0,8,2007,212000
60,RL,98.0,12328,IR1,Inside,Other,2Story,8,5,2005,2005,VinylSd,VinylSd,Stone,146.0,Gd,PConc,Ex,Mn,GLQ,986,0,163,1149,Ex,1164,1377,0,2541,1.0,0.0,3,1,4,1,Ex,10,1,BuiltIn,2005.0,Fin,3,729,120,32,0,0,0,0,0,7,2007,349265
20,RL,52.0,51974,IR1,Other,Other,1Story,9,5,2006,2007,VinylSd,VinylSd,BrkFace,710.0,Other,PConc,Ex,Av,GLQ,1101,0,1559,2660,Ex,2338,0,0,2338,1.0,0.0,2,1,4,1,Gd,8,2,Attchd,2005.0,Fin,3,1110,0,135,0,0,322,0,0,6,2007,591587
190,RL,195.0,41600,IR1,Other,Gilbert,1Story,5,5,1969,1990,HdBoard,HdBoard,None,0.0,TA,CBlock,Gd,Gd,ALQ,1047,0,53,1100,TA,1424,0,0,1424,1.0,0.0,1,1,3,1,TA,7,0,Other,1969.0,Unf,3,828,144,0,0,0,0,0,0,11,2007,155000
120,RL,61.0,8035,IR1,Inside,Other,1Story,9,5,2006,2006,MetalSd,MetalSd,BrkFace,165.0,Gd,PConc,Ex,Gd,GLQ,797,0,815,1612,Ex,1612,0,0,1612,1.0,0.0,2,0,2,1,Ex,6,1,Attchd,2006.0,Fin,2,556,0,164,0,0,0,0,0,3,2007,319900
20,RL,85.0,14082,IR1,Inside,Other,1Story,8,5,2006,2006,VinylSd,VinylSd,BrkFace,945.0,Gd,PConc,Ex,Gd,GLQ,1558,0,662,2220,Ex,2234,0,0,2234,1.0,0.0,1,1,1,1,Gd,7,1,Attchd,2006.0,RFn,2,724,390,80,0,0,0,0,0,1,2007,441929
20,RL,81.0,13870,IR1,Inside,Other,1Story,10,5,2006,2007,Other,Other,BrkFace,250.0,Other,PConc,Ex,Gd,GLQ,1152,0,590,1742,Ex,2042,0,0,2042,1.0,0.0,2,0,3,1,Ex,8,1,Attchd,2007.0,Fin,3,724,240,52,0,0,174,0,0,10,2007,455000
60,RL,78.0,12090,Reg,Inside,Other,2Story,7,7,1981,2003,MetalSd,MetalSd,BrkFace,306.0,Gd,CBlock,Gd,No,ALQ,321,0,404,725,Ex,725,754,0,1479,0.0,0.0,2,1,3,1,Gd,6,1,Attchd,1981.0,RFn,2,484,167,72,0,0,0,0,0,3,2007,176000
20,RL,93.0,12299,Reg,Inside,Other,1Story,7,6,1978,1985,Plywood,Plywood,Stone,67.0,TA,CBlock,Gd,No,GLQ,1328,0,201,1529,TA,1664,0,0,1664,1.0,0.0,2,0,3,1,Gd,7,1,Attchd,1978.0,Fin,2,663,0,0,0,0,0,0,0,9,2007,213000
60,RL,61.0,11339,IR1,Inside,Other,2Story,7,5,1979,1979,HdBoard,Plywood,BrkFace,549.0,TA,CBlock,Gd,No,ALQ,758,0,22,780,TA,1085,845,0,1930,1.0,0.0,2,1,4,1,Gd,9,1,Attchd,1979.0,Fin,2,481,192,72,0,0,0,0,0,3,2007,192000
20,RL,79.0,11850,Reg,Other,Other,1Story,6,6,1984,1984,Plywood,Plywood,BrkFace,98.0,TA,CBlock,Gd,No,ALQ,781,0,372,1153,TA,1177,0,0,1177,0.0,0.0,2,0,3,1,Gd,6,0,Attchd,1984.0,Fin,2,495,204,103,0,0,0,0,0,8,2007,151500
20,RL,80.0,10400,Reg,Inside,Other,1Story,6,5,1979,1999,MetalSd,MetalSd,BrkFace,253.0,TA,CBlock,Gd,No,GLQ,903,0,356,1259,Ex,1353,0,0,1353,1.0,0.0,2,0,2,1,TA,5,1,Attchd,1979.0,RFn,2,478,240,141,0,0,0,0,0,8,2007,192350
20,RL,128.0,13001,IR1,Inside,Other,1Story,6,5,1971,1971,HdBoard,HdBoard,BrkFace,176.0,TA,CBlock,TA,Mn,ALQ,492,121,1012,1625,TA,1220,0,0,1220,0.0,1.0,2,0,2,1,TA,6,1,Attchd,1971.0,Unf,2,944,0,0,249,0,0,0,0,9,2007,170000
80,RL,64.0,8991,IR1,Other,Other,Other,7,6,1976,1976,Plywood,Plywood,Stone,130.0,TA,CBlock,Gd,Gd,GLQ,624,604,0,1228,TA,1324,0,0,1324,0.0,1.0,2,0,3,1,Gd,5,1,Attchd,1976.0,Fin,2,585,407,36,0,0,0,0,0,2,2007,174000
60,RL,80.0,8000,Reg,Inside,Other,2Story,6,6,1974,1974,HdBoard,HdBoard,None,0.0,TA,CBlock,TA,No,ALQ,931,153,0,1084,TA,1084,793,0,1877,1.0,0.0,2,1,4,1,TA,8,1,Attchd,1974.0,Unf,2,488,0,96,0,0,0,0,0,11,2007,178900
20,RL,63.0,9457,Reg,Inside,NAmes,1Story,5,6,1970,1990,MetalSd,MetalSd,None,0.0,TA,CBlock,TA,No,ALQ,566,0,359,925,TA,1422,0,0,1422,1.0,0.0,1,0,3,1,TA,7,0,Detchd,1988.0,Unf,2,576,252,0,0,0,0,0,0,9,2007,155000
20,RL,66.0,7920,Reg,Inside,NAmes,1Story,5,5,1970,2002,HdBoard,HdBoard,BrkFace,32.0,TA,CBlock,TA,No,ALQ,81,619,214,914,Ex,914,0,0,914,0.0,0.0,1,0,3,1,Ex,5,0,Attchd,1970.0,RFn,1,368,120,0,0,0,0,0,0,10,2007,133000
120,Other,33.0,4113,IR1,Inside,NAmes,1Story,6,5,2001,2001,MetalSd,MetalSd,None,0.0,Gd,PConc,Gd,Mn,Unf,0,0,1337,1337,Ex,1337,0,0,1337,0.0,0.0,2,0,2,1,Gd,5,1,Attchd,2001.0,Fin,2,511,136,68,0,0,0,0,0,7,2007,155000
120,Other,26.0,10943,Other,Other,NAmes,1Story,6,5,1997,1998,MetalSd,MetalSd,None,0.0,Gd,PConc,Gd,No,GLQ,930,0,475,1405,Ex,1337,0,0,1337,1.0,0.0,2,0,2,1,Gd,5,1,Attchd,1997.0,Fin,2,522,0,68,0,0,0,0,0,10,2007,177000
160,RM,21.0,2205,Reg,Inside,Other,2Story,6,6,1973,1973,HdBoard,HdBoard,BrkFace,567.0,TA,CBlock,TA,No,ALQ,312,0,213,525,TA,525,567,0,1092,0.0,0.0,1,1,3,1,TA,6,0,Detchd,1973.0,Unf,1,264,144,0,0,0,0,0,0,2,2007,113500
160,RM,21.0,2058,Reg,Inside,Other,2Story,6,5,1973,1973,HdBoard,HdBoard,BrkFace,265.0,TA,CBlock,TA,No,Unf,0,0,672,672,Ex,672,546,0,1218,0.0,0.0,1,1,4,1,Ex,7,0,Detchd,1973.0,Unf,1,264,0,28,0,0,0,0,0,12,2007,113700
120,RL,24.0,2304,Reg,Inside,Other,1Story,7,7,1978,1978,Plywood,Other,None,0.0,TA,CBlock,Gd,No,GLQ,632,6,423,1061,TA,1055,0,0,1055,0.0,0.0,2,0,2,1,TA,4,0,Attchd,1978.0,Unf,1,319,108,32,0,0,0,0,0,4,2007,142500
20,RL,65.0,7150,Reg,Inside,NAmes,1Story,5,6,1966,1966,HdBoard,HdBoard,BrkFace,52.0,TA,CBlock,TA,No,BLQ,725,0,263,988,TA,988,0,0,988,1.0,0.0,1,0,3,1,TA,5,0,Detchd,1974.0,Unf,1,360,0,0,0,0,0,0,0,11,2007,129250
20,RL,96.0,12469,Reg,Other,NridgHt,1Story,9,5,2006,2007,VinylSd,VinylSd,Stone,378.0,Other,PConc,Ex,Gd,GLQ,1151,0,639,1790,Ex,1816,0,0,1816,1.0,0.0,2,0,3,1,Ex,7,1,Attchd,2007.0,Fin,3,730,186,36,0,0,0,0,0,8,2007,356000
20,RL,91.0,11825,Reg,Inside,NridgHt,1Story,8,5,2006,2007,Other,Other,Stone,302.0,Gd,PConc,Ex,Mn,Unf,0,0,1694,1694,Ex,1694,0,0,1694,0.0,0.0,2,0,3,1,Gd,7,1,Attchd,2006.0,RFn,3,856,0,112,0,0,0,0,0,6,2007,322400
20,RL,110.0,14333,Reg,Corner,NridgHt,1Story,8,5,2007,2007,VinylSd,VinylSd,None,0.0,Gd,PConc,Gd,Gd,GLQ,1518,0,590,2108,Ex,2122,0,0,2122,1.0,0.0,2,1,2,1,Gd,7,1,Attchd,2007.0,Fin,3,938,130,142,0,0,0,0,0,11,2007,345474
60,RL,107.0,13641,Reg,Inside,NridgHt,2Story,9,5,2007,2007,Other,Other,BrkFace,456.0,Other,PConc,Ex,Gd,GLQ,1304,0,630,1934,Ex,1943,713,0,2656,1.0,0.0,2,1,3,1,Ex,8,1,Attchd,2007.0,RFn,3,1040,268,58,0,0,0,0,0,12,2007,492000
60,RL,110.0,13440,Reg,Inside,NridgHt,2Story,8,5,2006,2007,VinylSd,VinylSd,BrkFace,190.0,Gd,PConc,Ex,No,Unf,0,0,1108,1108,Ex,1148,1402,0,2550,0.0,0.0,2,1,4,1,Ex,11,1,BuiltIn,2006.0,Fin,3,670,120,39,0,0,0,0,0,3,2007,338931
20,RL,105.0,15431,Reg,Inside,NridgHt,1Story,10,5,2005,2006,VinylSd,VinylSd,BrkFace,400.0,Other,PConc,Ex,Gd,GLQ,1430,0,564,1994,Ex,2046,0,0,2046,1.0,0.0,2,1,2,1,Ex,7,2,Attchd,2005.0,Fin,3,878,188,65,0,0,175,0,0,8,2007,450000
20,RL,107.0,13891,Reg,Inside,NridgHt,1Story,9,5,2007,2007,VinylSd,VinylSd,Stone,456.0,Other,PConc,Ex,Gd,GLQ,1812,0,740,2552,Ex,2552,0,0,2552,1.0,0.0,2,0,3,1,Ex,8,2,Attchd,2007.0,Fin,3,932,130,28,0,0,0,0,0,10,2007,479069
60,RL,118.0,13654,IR1,Other,NridgHt,2Story,9,5,2005,2006,MetalSd,MetalSd,BrkFace,365.0,Gd,PConc,Ex,Gd,Unf,0,0,1704,1704,Ex,1722,1036,0,2758,0.0,0.0,2,1,4,1,Ex,9,1,BuiltIn,2005.0,Fin,3,814,282,55,0,0,0,0,0,5,2007,418000
20,RL,59.0,17169,Other,Other,NridgHt,1Story,10,5,2007,2007,Other,Other,BrkFace,970.0,Other,PConc,Ex,Av,GLQ,1684,0,636,2320,Ex,2290,0,0,2290,2.0,0.0,2,1,2,1,Ex,7,1,Attchd,2007.0,Fin,3,1174,192,30,0,0,0,0,0,8,2007,500067
60,RL,134.0,16659,IR1,Corner,NridgHt,2Story,8,5,2007,2008,VinylSd,VinylSd,None,0.0,Gd,PConc,Gd,No,Unf,0,0,1582,1582,Ex,1582,570,0,2152,0.0,0.0,2,1,3,1,Gd,7,1,Detchd,2007.0,Unf,2,728,0,368,0,0,0,0,0,6,2007,260116
60,RL,82.0,9709,IR1,Inside,NridgHt,2Story,8,5,2007,2007,VinylSd,VinylSd,Stone,120.0,Other,PConc,Ex,Gd,GLQ,778,0,140,918,Ex,958,1142,0,2100,1.0,0.0,2,1,3,1,Ex,8,2,BuiltIn,2007.0,Fin,3,786,172,104,0,0,0,0,0,9,2007,319500
20,RL,94.0,13615,IR1,Corner,NridgHt,1Story,9,5,2006,2006,MetalSd,MetalSd,Stone,510.0,Other,PConc,Ex,Gd,Unf,0,0,1802,1802,Ex,1802,0,0,1802,0.0,0.0,2,1,3,1,Ex,7,1,Attchd,2006.0,Fin,3,843,158,105,0,0,0,0,0,6,2007,372000
60,RL,99.0,13069,IR1,Inside,NridgHt,2Story,8,5,2004,2004,VinylSd,VinylSd,BrkFace,502.0,Gd,PConc,Gd,Av,Unf,0,0,1706,1706,Ex,1718,1238,0,2956,0.0,0.0,2,1,5,1,Ex,11,1,BuiltIn,2004.0,RFn,3,916,194,50,0,0,0,0,0,8,2007,342000
